VNUM	LOCALE_NAME
704465	[IN;40154] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704466	[IN;40154] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704467	[IN;40154] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704468	[IN;40154] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704469	[IN;40154] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704470	[IN;40155] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704471	[IN;40155] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704472	[IN;40155] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704473	[IN;40155] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704474	[IN;40155] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704475	[IN;40155] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704476	[IN;40155] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704477	[IN;40155] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704478	[IN;40155] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704479	[IN;40155] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704480	[IN;40156] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704481	[IN;40156] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704482	[IN;40156] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704483	[IN;40156] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704484	[IN;40156] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704485	[IN;40156] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704486	[IN;40156] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704487	[IN;40156] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704488	[IN;40156] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704489	[IN;40156] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704490	[IN;40185] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704491	[IN;40185] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704492	[IN;40185] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704493	[IN;40185] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704494	[IN;40185] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704495	[IN;40185] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704496	[IN;40185] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704497	[IN;40185] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704498	[IN;40185] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704499	[IN;40185] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704500	[IN;40186] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704501	[IN;40186] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704502	[IN;40186] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704503	[IN;40186] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704504	[IN;40186] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704505	[IN;40186] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704506	[IN;40186] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704507	[IN;40186] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704508	[IN;40186] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704509	[IN;40186] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704510	[IN;40187] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704511	[IN;40187] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704512	[IN;40187] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704513	[IN;40187] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704514	[IN;40187] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704515	[IN;40187] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704516	[IN;40187] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704517	[IN;40187] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704518	[IN;40187] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704519	[IN;40187] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704520	[IN;40188] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704521	[IN;40188] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704522	[IN;40188] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704523	[IN;40188] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704524	[IN;40188] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704525	[IN;40188] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704526	[IN;40188] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704527	[IN;40188] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704528	[IN;40188] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704529	[IN;40188] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704530	[IN;40189] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704531	[IN;40189] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704532	[IN;40189] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704533	[IN;40189] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704534	[IN;40189] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704535	[IN;40189] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704536	[IN;40189] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704537	[IN;40189] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704538	[IN;40189] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704539	[IN;40189] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704540	[IN;40190] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704541	[IN;40190] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704542	[IN;40190] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704543	[IN;40190] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704544	[IN;40190] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704545	[IN;40190] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704546	[IN;40190] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704547	[IN;40190] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704548	[IN;40190] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704549	[IN;40190] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704550	[IN;40191] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704551	[IN;40191] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704552	[IN;40191] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704553	[IN;40191] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704554	[IN;40191] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
704555	[IN;40191] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704556	[IN;40191] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704557	[IN;40191] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704558	[IN;40191] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
704559	[IN;40191] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705000	[IN;50821] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705001	[IN;50821] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705002	[IN;50821] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705003	[IN;50821] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705004	[IN;50821] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705005	[IN;50821] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705006	[IN;50821] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705007	[IN;50821] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705008	[IN;50821] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705009	[IN;50821] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705010	[IN;50822] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705011	[IN;50822] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705012	[IN;50822] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705013	[IN;50822] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705014	[IN;50822] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705015	[IN;50822] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705016	[IN;50822] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705017	[IN;50822] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705018	[IN;50822] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705019	[IN;50822] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705020	[IN;50823] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705021	[IN;50823] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705022	[IN;50823] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705023	[IN;50823] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705024	[IN;50823] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705025	[IN;50823] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705026	[IN;50823] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705027	[IN;50823] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705028	[IN;50823] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705029	[IN;50823] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705030	[IN;50824] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705031	[IN;50824] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705032	[IN;50824] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705033	[IN;50824] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705034	[IN;50824] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705035	[IN;50824] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705036	[IN;50824] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705037	[IN;50824] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705038	[IN;50824] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705039	[IN;50824] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705040	[IN;50825] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705041	[IN;50825] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705042	[IN;50825] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705043	[IN;50825] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705044	[IN;50825] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705045	[IN;50825] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705046	[IN;50825] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705047	[IN;50825] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705048	[IN;50825] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705049	[IN;50825] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705050	[IN;50826] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705051	[IN;50826] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705052	[IN;50826] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705053	[IN;50826] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705054	[IN;50826] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705055	[IN;50826] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705056	[IN;50826] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705057	[IN;50826] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705058	[IN;50826] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705059	[IN;50826] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705060	[IN;50827] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705061	[IN;50827] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705062	[IN;50827] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705063	[IN;50827] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705064	[IN;50827] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705065	[IN;50827] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705066	[IN;50827] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705067	[IN;50827] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705068	[IN;50827] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705069	[IN;50827] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705070	[IN;600008] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705071	[IN;600008] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705072	[IN;600008] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705073	[IN;600008] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705074	[IN;600008] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705075	[IN;600008] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705076	[IN;600008] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705077	[IN;600008] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705078	[IN;600008] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705079	[IN;600008] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705080	[IN;600009] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705081	[IN;600009] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705082	[IN;600009] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705083	[IN;600009] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705084	[IN;600009] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705085	[IN;600009] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705086	[IN;600009] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705087	[IN;600009] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705088	[IN;600009] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705089	[IN;600009] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705090	[IN;600010] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705091	[IN;600010] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705092	[IN;600010] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705093	[IN;600010] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705094	[IN;600010] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705095	[IN;600010] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705096	[IN;600010] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705097	[IN;600010] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705098	[IN;600010] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705099	[IN;600010] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705100	[IN;39017] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705101	[IN;39017] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705102	[IN;39017] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705103	[IN;39017] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705104	[IN;39017] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705105	[IN;39017] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705106	[IN;39017] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705107	[IN;39017] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705108	[IN;39017] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705109	[IN;39017] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705110	[IN;39018] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705111	[IN;39018] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705112	[IN;39018] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705113	[IN;39018] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705114	[IN;39018] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705115	[IN;39018] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705116	[IN;39018] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705117	[IN;39018] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705118	[IN;39018] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705119	[IN;39018] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705120	[IN;39019] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705121	[IN;39019] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705122	[IN;39019] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705123	[IN;39019] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705124	[IN;39019] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705125	[IN;39019] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705126	[IN;39019] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705127	[IN;39019] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705128	[IN;39019] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705129	[IN;39019] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705130	[IN;39020] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705131	[IN;39020] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705132	[IN;39020] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705133	[IN;39020] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705134	[IN;39020] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705135	[IN;39020] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705136	[IN;39020] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705137	[IN;39020] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705138	[IN;39020] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705139	[IN;39020] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705140	[IN;76018] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705141	[IN;76018] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705142	[IN;76018] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705143	[IN;76018] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705144	[IN;76018] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705145	[IN;76018] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705146	[IN;76018] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705147	[IN;76018] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705148	[IN;76018] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705149	[IN;76018] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705150	[IN;39031] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705151	[IN;39031] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705152	[IN;39031] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705153	[IN;39031] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705154	[IN;39031] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705155	[IN;39031] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705156	[IN;39031] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705157	[IN;39031] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705158	[IN;39031] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705159	[IN;39031] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705160	[IN;600050] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705161	[IN;600050] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705162	[IN;600050] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705163	[IN;600050] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705164	[IN;600050] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705165	[IN;600050] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705166	[IN;600050] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705167	[IN;600050] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705168	[IN;600050] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705169	[IN;600050] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705170	[IN;600051] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705171	[IN;600051] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705172	[IN;600051] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705173	[IN;600051] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705174	[IN;600051] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
705175	[IN;600051] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705176	[IN;600051] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705177	[IN;600051] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705178	[IN;600051] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705179	[IN;600051] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
705180	[IN;52036] (365[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706000	[IN;39026] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706001	[IN;39026] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706002	[IN;39026] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706003	[IN;39026] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706004	[IN;39026] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706005	[IN;39026] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706006	[IN;39026] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706007	[IN;39026] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706008	[IN;39026] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706009	[IN;39026] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706010	[IN;27213] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706011	[IN;27213] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706012	[IN;27213] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706013	[IN;27213] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706014	[IN;27213] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706015	[IN;27213] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706016	[IN;27213] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706017	[IN;27213] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706018	[IN;27213] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706019	[IN;27213] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706020	[IN;27214] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706021	[IN;27214] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706022	[IN;27214] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706023	[IN;27214] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706024	[IN;27214] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706025	[IN;27214] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706026	[IN;27214] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706027	[IN;27214] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706028	[IN;27214] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706029	[IN;27214] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706030	[IN;27215] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706031	[IN;27215] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706032	[IN;27215] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706033	[IN;27215] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706034	[IN;27215] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706035	[IN;27215] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706036	[IN;27215] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706037	[IN;27215] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706038	[IN;27215] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706039	[IN;27215] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706040	[IN;27216] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706041	[IN;27216] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706042	[IN;27216] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706043	[IN;27216] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706044	[IN;27216] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706045	[IN;27216] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706046	[IN;27216] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706047	[IN;27216] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706048	[IN;27216] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
