Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	SungMaSt	SungMaDx	SungMaHt	SungMaIq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	SungMaExp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneSkin	SpGodSpeed	SpDeathBlow	SpRevive	SpHeal	RAtkSpeed	RCastSpeed	RHPRegen	HitRange
20213	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	reindeer_male	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20214	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	reindeer_male	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20215	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	reindeer_male	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20216	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	reindeer_female	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20217	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	reindeer_female	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20218	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	reindeer_female	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20219	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	horse_event1	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20220	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	reindeer_male	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20221	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20222	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20223	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	dinosaur	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20224	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	dinosaur	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20225	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	dinosaur	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20226	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20227	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	unicorn	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20228	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	turkey	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20229	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	turkey	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20230	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	turkey	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20231	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	leopard	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20232	aaa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	leopard	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20233	muffin_(kahve_aksesuar)	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	chick	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20234	nugget_(kahve_aksesuar)	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	chick	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20235	muffin_(mavi_aksesuar)	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	chick	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20236	nugget_(mavi_aksesuar)	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	chick	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20237	muffin_(yesil_aksesuar)	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	chick	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20238	nugget_(yesil_aksesuar)	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0	chick	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20239	simsek	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20240	gumburtu	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20241	nugget_(lacivert)	KING	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	chick	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20242	muffin_(gul_rengi)	KING	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	chick	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20243	kizaghanin_ati	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	horse_event1	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20244	nirvana_ejderhasi	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2016_dragon	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20245	samsara_ejderhasi	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2016_dragon	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20246	manni	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	christmas_2016_mammoth	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20247	manu	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	christmas_2016_mammoth	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20248	kahverengi_dovus_tulusu	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	ramadan_2017_camel	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20249	siyah_dovus_tulusu	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	ramadan_2017_camel	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20250	lav_cehennemi_keleri	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2017_volcano_beast	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20251	buz_cehennemi_keleri	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2017_volcano_beast	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20252	magma_ejderi	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20253	appaloosa	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	pony	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20254	beyaz_tavsan	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	easter_2018_rabbit	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20255	ay_tavsani	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	easter_2018_rabbit	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20257	bernie	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	christmas_2017_sleddog	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20258	mavis_barry	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	christmas_2017_sleddog	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20259	kerberos_(altin)	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2018_cerberos	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20260	kerberos_(gumus)	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2018_cerberos	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20261	spektral_at	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	christmas_2018_horse	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20262	at_nokturnat	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	christmas_2018_horse	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20263	gece_kanadi	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2019_bat	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20264	karanlik_kanat	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2019_bat	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20265	ay_golgesi	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	christmas_2019_horse	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20266	gumus_yildiz	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	christmas_2019_horse	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20267	altin_savas_hayvani	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	easter_2020_cow	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	0	4	100	100	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20268	gumus_savas_hayvani	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	easter_2020_cow	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	0	4	100	100	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20269	beyaz_sfenks	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	ramadan_2020_sphinx	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20270	tas_sfenks	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	ramadan_2020_sphinx	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20271	buz_kuzgunu	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2020_crow	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
20272	gece_kuzgunu	KNIGHT	HORSE	MELEE	1	100			0		STUN,SLOW,TERROR	0	halloween_2020_crow	0	0	0	0	0	0	0	0	0	0	0	120	3	1	0	0	10	0	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
