Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
707019	punc_15g_b	ITEM_USE	USE_SPECIAL	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1800	10	5	10	0	0	0	0	0	0	0	0	0
708000	izgara_sudak_baligi_1g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708001	izgara_sudak_baligi_3g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708002	izgara_sudak_baligi_5g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708003	izgara_sudak_baligi_7g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708004	izgara_sudak_baligi_15g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708005	izgara_sudak_baligi_1g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708006	izgara_sudak_baligi_3g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708007	izgara_sudak_baligi_5g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708008	izgara_sudak_baligi_7g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708009	izgara_sudak_baligi_15g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0	0	0	0	0
708010	izgara_ringa_baligi_1g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708011	izgara_ringa_baligi_3g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708012	izgara_ringa_baligi_5g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708013	izgara_ringa_baligi_7g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708014	izgara_ringa_baligi_15g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708015	izgara_ringa_baligi_1g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708016	izgara_ringa_baligi_3g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708017	izgara_ringa_baligi_5g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708018	izgara_ringa_baligi_7g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708019	izgara_ringa_baligi_15g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0	0	0	0	0
708020	izgara_buyuk_sudak_1g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708021	izgara_buyuk_sudak_3g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708022	izgara_buyuk_sudak_5g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708023	izgara_buyuk_sudak_7g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708024	izgara_buyuk_sudak_15g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708025	izgara_buyuk_sudak_1g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708026	izgara_buyuk_sudak_3g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708027	izgara_buyuk_sudak_5g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708028	izgara_buyuk_sudak_7g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708029	izgara_buyuk_sudak_15g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0	0	0	0	0
708030	izgara_som_baligi_1g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708031	izgara_som_baligi_3g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708032	izgara_som_baligi_5g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708033	izgara_som_baligi_7g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708034	izgara_som_baligi_15g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708035	izgara_som_baligi_1g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708036	izgara_som_baligi_3g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708037	izgara_som_baligi_5g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708038	izgara_som_baligi_7g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708039	izgara_som_baligi_15g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0	0	0	0	0
708040	izgara_dere_alabaligi_1g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708041	izgara_dere_alabaligi_3g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708042	izgara_dere_alabaligi_5g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708043	izgara_dere_alabaligi_7g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708044	izgara_dere_alabaligi_15g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708045	izgara_dere_alabaligi_1g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708046	izgara_dere_alabaligi_3g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708047	izgara_dere_alabaligi_5g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708048	izgara_dere_alabaligi_7g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708049	izgara_dere_alabaligi_15g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0	0	0	0	0
708050	izg._gokkusagi_alabaligi_1g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708051	izg._gokkusagi_alabaligi_3g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708052	izg._gokkusagi_alabaligi_5g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708053	izg._gokkusagi_alabaligi_7g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708054	izg._gokkusagi_alabaligi_15g	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708055	izg._gokkusagi_alabaligi_1g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708056	izg._gokkusagi_alabaligi_3g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708057	izg._gokkusagi_alabaligi_5g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708058	izg._gokkusagi_alabaligi_7g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
708059	izg._gokkusagi_alabaligi_15g_b	ITEM_USE	USE_POTION	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0	0	0	0	0
709000	izgara_nehir_alabaligi_1g	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0	0	0	0	0
709001	izgara_nehir_alabaligi_3g	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0	0	0	0	0
709002	izgara_nehir_alabaligi_5g	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0	0	0	0	0
709003	izgara_nehir_alabaligi_7g	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0	0	0	0	0
709004	izgara_nehir_alabaligi_15g	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0	0	0	0	0
709005	izgara_nehir_alabaligi_1g_b	ITEM_USE	USE_POTION_NODELAY	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0	0	0	0	0
709006	izgara_nehir_alabaligi_3g_b	ITEM_USE	USE_POTION_NODELAY	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0	0	0	0	0
709007	izgara_nehir_alabaligi_5g_b	ITEM_USE	USE_POTION_NODELAY	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0	0	0	0	0
