Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
45149	siyah_kavuk_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	142	0	0	0	0	0	0	0	0	0
45150	siyah_kavuk_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	142	0	0	0	0	0	0	0	0	0
45151	azrailin_migferi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	331	0	0	0	0	0	0	0	0	0
45152	azrailin_migferi_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	331	0	0	0	0	0	0	0	0	0
45153	azrailin_migferi_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	331	0	0	0	0	0	0	0	0	0
45154	azrailin_migferi_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	331	0	0	0	0	0	0	0	0	0
45155	kobra_sac_modeli	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	281	0	0	0	0	0	0	0	0	0
45156	jack_pumpkin_kafasi_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	341	0	0	0	0	0	0	0	0	0
45157	jack_pumpkin_kafasi_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	341	0	0	0	0	0	0	0	0	0
45158	jack_pumpkin_kafasi_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	341	0	0	0	0	0	0	0	0	0
45159	jack_pumpkin_kafasi_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	341	0	0	0	0	0	0	0	0	0
45160	ay_yildiz_sac_modeli_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	351	0	0	0	0	0	0	0	0	0
45161	ay_yildiz_sac_modeli_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	351	0	0	0	0	0	0	0	0	0
45162	ay_yildiz_sac_modl._(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	351	0	0	0	0	0	0	0	0	0
45163	ay_yildiz_sac_modeli_()	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	351	0	0	0	0	0	0	0	0	0
45164	kar_tavsani_sapkasi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	371	0	0	0	0	0	0	0	0	0
45165	kutup_ayisi_sapkasi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	361	0	0	0	0	0	0	0	0	0
45166	kar_parsi_sapkasi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	381	0	0	0	0	0	0	0	0	0
45167	kar_tavsani_sapkasi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	371	0	0	0	0	0	0	0	0	0
45168	kutup_ayisi_sapkasi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	361	0	0	0	0	0	0	0	0	0
45169	kar_parsi_sapkasi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	381	0	0	0	0	0	0	0	0	0
45170	zombi_balkabagi_maskesi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	391	0	0	0	0	0	0	0	0	0
45171	cadi_sapkasi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	401	0	0	0	0	0	0	0	0	0
45172	zombi_balkabagi_maskesi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	391	0	0	0	0	0	0	0	0	0
45173	cadi_sapkasi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	401	0	0	0	0	0	0	0	0	0
45174	kardan_adam_maskesi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	411	0	0	0	0	0	0	0	0	0
45175	santa_buz_maskesi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	412	0	0	0	0	0	0	0	0	0
45176	ponponlu_sapka_(beyaz)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	411	0	0	0	0	0	0	0	0	0
45177	ponponlu_sapka_(kirmizi)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	412	0	0	0	0	0	0	0	0	0
45178	kardan_adam_maskesi_	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	411	0	0	0	0	0	0	0	0	0
45179	santa_buz_maskesi_	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	412	0	0	0	0	0	0	0	0	0
45180	ponponlu_sapka_(beyaz)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	411	0	0	0	0	0	0	0	0	0
45181	ponponlu_sapka(kirmizi)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	412	0	0	0	0	0	0	0	0	0
45182	tuylu_bas_taki_(kirmizi)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	421	0	0	0	0	0	0	0	0	0
45183	tuylu_bas_taki_(turk.)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	422	0	0	0	0	0	0	0	0	0
45184	anka_kusu_taci_(beyaz)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	421	0	0	0	0	0	0	0	0	0
45185	anka_kusu_taci_(kirmizi)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	422	0	0	0	0	0	0	0	0	0
45186	tuylu_bas_takisi_(kirm)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	421	0	0	0	0	0	0	0	0	0
45187	tuylu_bas_taki_(turk.)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	422	0	0	0	0	0	0	0	0	0
45188	anka_kusu_taci_(beyaz)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	421	0	0	0	0	0	0	0	0	0
45189	anka_kusu_taci_(kirm)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	422	0	0	0	0	0	0	0	0	0
45190	tavsan_kulaklari_(gri)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	431	0	0	0	0	0	0	0	0	0
45191	tavsan_kulaklari_(kahve)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	432	0	0	0	0	0	0	0	0	0
45192	paskalya_baslik_(renkli)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	431	0	0	0	0	0	0	0	0	0
45193	paskalya_baslik_(mavi)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	432	0	0	0	0	0	0	0	0	0
45194	tavsan_kulagi_(gri)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	431	0	0	0	0	0	0	0	0	0
45195	tavsan_kulagi_(kahve)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	432	0	0	0	0	0	0	0	0	0
45196	paskalya_baslik_(renk)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	431	0	0	0	0	0	0	0	0	0
45197	paskalya_baslik_(mavi)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	432	0	0	0	0	0	0	0	0	0
45198	kahverengi_kavuk	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	442	0	0	0	0	0	0	0	0	0
45199	beyaz_kavuk	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	441	0	0	0	0	0	0	0	0	0
45200	kahverengi_baslik	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	442	0	0	0	0	0	0	0	0	0
45201	beyaz_baslik	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	441	0	0	0	0	0	0	0	0	0
45202	kahverengi_kavuk	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	442	0	0	0	0	0	0	0	0	0
45203	beyaz_kavuk	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	441	0	0	0	0	0	0	0	0	0
45204	kahverengi_baslik	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	442	0	0	0	0	0	0	0	0	0
45205	beyaz_baslik	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	441	0	0	0	0	0	0	0	0	0
45206	bakir_azi_disi_kask_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	451	0	0	0	0	0	0	30	0	0
45207	gumus_azi_disi_kask_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	452	0	0	0	0	0	0	30	0	0
45208	bakir_azi_disi_kask_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	451	0	0	0	0	0	0	30	0	0
45209	gumus_azi_disi_kask_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	452	0	0	0	0	0	0	30	0	0
45210	b._azi_disi_kaski_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	451	0	0	0	0	0	0	100	0	0
45211	g._azi_disi_kaski_(e)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	452	0	0	0	0	0	0	100	0	0
45212	b._azi_disi_kaski_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	451	0	0	0	0	0	0	100	0	0
45213	g._azi_disi_kaski_(k)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_DROP | ANTI_PKDROP | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	100	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	452	0	0	0	0	0	0	100	0	0
